get switch value,get base input,get arm input,get gripper input,publish base,publish arm,publish gripper,publish servo,,
3.10E-06,1.14E-05,2.69E-05,4.84E-05,0.000184059,0.00021553,0.014984131,6.44E-06,,
3.58E-06,1.19E-05,2.05E-05,4.41E-05,0.00018096,0.000209093,0.014208794,5.72E-06,,
3.58E-06,1.34E-05,2.96E-05,5.13E-05,0.000210047,0.000171661,0.012672186,5.48E-06,,
4.05E-06,1.29E-05,2.86E-05,5.13E-05,0.00019908,0.00015521,0.014397383,4.05E-06,,
2.38E-06,1.24E-05,2.65E-05,4.94E-05,0.00018239,0.000146627,0.015679836,4.53E-06,,
4.53E-06,1.24E-05,2.65E-05,4.72E-05,0.000189066,0.000144958,0.014014244,5.48E-06,,
3.58E-06,1.17E-05,2.15E-05,4.20E-05,0.000179529,0.000151157,0.012724876,5.48E-06,,
4.29E-06,1.24E-05,2.72E-05,5.01E-05,0.000274181,0.000206709,0.020179749,4.77E-06,,
0.001843452,1.24E-05,2.69E-05,4.98E-05,0.000185728,0.00014329,0.015184402,4.77E-06,,
2.62E-06,1.31E-05,7.32E-05,4.67E-05,0.000184298,0.000146866,0.014950275,5.01E-06,,
3.58E-06,1.26E-05,2.50E-05,4.63E-05,0.00018239,0.0002141,0.012469769,5.01E-06,,
3.81E-06,1.43E-05,3.10E-05,5.36E-05,0.00020957,0.000170469,0.014349461,4.77E-06,,
2.86E-06,1.24E-05,2.72E-05,4.86E-05,0.000183582,0.000148058,0.012928486,2.15E-06,,
3.81E-06,1.26E-05,2.84E-05,4.91E-05,0.000190496,0.000151157,0.011457443,5.25E-06,,
3.34E-06,1.14E-05,2.07E-05,4.22E-05,0.000175714,0.000141859,0.01437974,5.25E-06,,
3.34E-06,1.14E-05,2.72E-05,4.48E-05,0.000179052,0.000143766,0.010149717,4.29E-06,,
6.91E-06,2.24E-05,5.44E-05,9.47E-05,0.000382185,0.00034523,0.01335144,9.78E-06,,
8.11E-06,2.22E-05,5.39E-05,9.37E-05,0.000383139,0.000352144,0.010077715,8.82E-06,,
8.11E-06,2.22E-05,5.20E-05,8.89E-05,0.000373363,0.000393867,0.017729044,8.34E-06,,
8.58E-06,2.46E-05,5.82E-05,8.77E-05,0.000385046,0.00070858,0.011713266,6.91E-06,,
7.39E-06,2.12E-05,5.41E-05,9.23E-05,0.000365496,0.00038147,0.015292168,7.15E-06,,
8.58E-06,2.22E-05,5.65E-05,9.51E-05,0.000381231,0.000347376,0.018140793,8.82E-06,,
8.11E-06,2.17E-05,4.74E-05,8.49E-05,0.00052166,0.001052618,0.02050662,7.39E-06,,
8.11E-06,2.48E-05,6.10E-05,0.000100613,0.000582933,0.000449419,0.014866352,8.58E-06,,
7.39E-06,2.31E-05,5.51E-05,0.000253439,0.000442266,0.001514912,0.013988972,4.29E-06,,
3.10E-06,1.38E-05,3.03E-05,5.15E-05,0.000195503,0.000128269,0.011270285,5.25E-06,,
4.05E-06,1.24E-05,2.86E-05,4.84E-05,0.000186682,0.000124931,0.019894838,4.53E-06,,
3.34E-06,1.14E-05,2.19E-05,4.41E-05,0.000173569,0.000123262,0.010907412,4.05E-06,,
0.00338459,1.38E-05,3.15E-05,5.27E-05,0.000259876,0.00017643,0.013547897,5.48E-06,,
3.81E-06,1.31E-05,3.17E-05,5.22E-05,0.000208616,0.000224352,0.015324593,4.29E-06,,
2.86E-06,1.24E-05,2.74E-05,4.74E-05,0.000171423,0.000128984,0.017770529,4.53E-06,,
3.10E-06,1.22E-05,2.62E-05,4.84E-05,0.000240803,0.000124216,0.012023926,4.77E-06,,
3.10E-06,1.22E-05,2.79E-05,4.53E-05,0.000187159,0.000149012,0.013044357,4.05E-06,,
3.81E-06,1.38E-05,3.12E-05,5.08E-05,0.000200033,0.000128031,0.01194334,3.58E-06,,
3.34E-06,1.38E-05,3.15E-05,4.82E-05,0.000205517,0.000155449,0.017289639,5.72E-06,,
3.58E-06,1.24E-05,2.69E-05,4.53E-05,0.000179768,0.000127077,0.013838053,4.29E-06,,
3.34E-06,1.45E-05,3.19E-05,4.89E-05,0.000201464,0.000167608,0.010167122,4.53E-06,,
3.81E-06,1.26E-05,2.93E-05,5.05E-05,0.000200272,0.00015378,0.014783859,4.77E-06,,
4.05E-06,7.56E-05,4.08E-05,7.03E-05,0.000396729,0.000368357,0.016233444,5.48E-06,,
3.81E-06,1.69E-05,3.67E-05,6.03E-05,0.000240088,0.000144243,0.015371084,6.20E-06,,
3.81E-06,1.53E-05,3.46E-05,5.36E-05,0.000219107,0.000189304,0.012646675,6.20E-06,,
4.05E-06,1.79E-05,3.91E-05,6.44E-05,0.000589848,0.000262976,0.010035515,5.72E-06,,
3.81E-06,1.72E-05,4.05E-05,6.70E-05,0.000350475,0.000354767,0.013581514,5.25E-06,,
3.81E-06,1.69E-05,3.74E-05,6.25E-05,0.000253439,0.000259638,0.015182495,5.72E-06,,
3.34E-06,1.26E-05,2.77E-05,5.32E-05,0.000275135,0.00053978,0.010655642,5.01E-06,,
4.29E-06,1.45E-05,3.58E-05,5.27E-05,0.000237942,0.000312805,0.012768507,5.72E-06,,
4.05E-06,1.48E-05,3.62E-05,6.13E-05,0.000252247,0.000258923,0.01548028,5.72E-06,,
3.81E-06,1.48E-05,3.27E-05,5.56E-05,0.000221252,0.000314713,0.013181925,5.96E-06,,
0.001770258,1.24E-05,2.93E-05,5.10E-05,0.00018549,0.000204563,0.010816813,5.25E-06,,
3.34E-06,1.14E-05,2.65E-05,4.29E-05,0.000230789,0.000269175,0.010987043,4.77E-06,,
2.86E-06,1.17E-05,2.88E-05,5.10E-05,0.000190258,0.000215769,0.011664867,3.10E-06,,
1.36E-05,1.17E-05,3.46E-05,4.94E-05,0.000255108,0.00019455,0.013344288,5.01E-06,,
1.65E-05,1.45E-05,2.96E-05,5.41E-05,0.000209808,0.000149012,0.011534452,5.25E-06,,
3.34E-06,1.34E-05,2.91E-05,5.08E-05,0.000215769,0.000172138,0.010457277,4.77E-06,,
3.81E-06,1.41E-05,3.34E-05,4.84E-05,0.000207186,0.000153303,0.011739492,3.81E-06,,
3.81E-06,1.26E-05,2.93E-05,5.13E-05,0.000196934,0.000150204,0.017896414,2.86E-06,,
2.86E-06,1.17E-05,2.24E-05,4.27E-05,0.000165462,0.000121593,0.012203932,5.72E-06,,
4.82E-05,1.29E-05,2.29E-05,4.32E-05,0.000237465,0.000301838,0.014259815,4.53E-06,,
2.86E-06,1.19E-05,2.57E-05,4.82E-05,0.000330925,0.000250816,0.015713215,4.29E-06,,
3.81E-06,1.26E-05,2.72E-05,5.01E-05,0.000191927,0.000210047,0.012389183,5.01E-06,,
3.58E-06,1.26E-05,2.57E-05,5.03E-05,0.000184298,0.000129223,0.014208078,4.29E-06,,
3.10E-06,1.14E-05,2.05E-05,4.22E-05,0.00017786,0.000148058,0.013009787,4.77E-06,,
5.10E-05,1.55E-05,3.08E-05,5.25E-05,0.000199556,0.00014472,0.018249989,4.77E-06,,
2.62E-06,1.29E-05,2.67E-05,5.03E-05,0.000185013,0.000152826,0.011449575,5.48E-06,,
3.58E-06,1.17E-05,2.31E-05,4.72E-05,0.000180244,0.000143528,0.013052225,5.96E-06,,
3.34E-06,1.19E-05,1.98E-05,4.20E-05,0.000175238,0.000146866,0.015419006,5.25E-06,,
3.81E-06,1.38E-05,3.12E-05,5.01E-05,0.000200033,0.000149965,0.01882863,4.29E-06,,
2.86E-06,1.22E-05,2.69E-05,5.03E-05,0.000177145,0.000123501,0.012041569,4.05E-06,,
0.001827478,1.29E-05,2.74E-05,5.03E-05,0.000244617,0.000241995,0.012459755,5.48E-06,,
3.10E-06,1.17E-05,2.05E-05,4.34E-05,0.000237226,0.000201702,0.011958599,4.29E-06,,
3.34E-06,1.05E-05,2.77E-05,4.70E-05,0.000181675,0.000208378,0.013106585,5.48E-06,,
3.81E-06,1.17E-05,2.62E-05,4.84E-05,0.000175714,0.000174999,0.017459631,5.96E-06,,
3.58E-06,1.19E-05,2.72E-05,4.77E-05,0.00018549,0.000145435,0.016004801,5.25E-06,,
2.86E-06,1.14E-05,2.19E-05,4.58E-05,0.000234365,0.000146389,0.016165257,4.77E-06,,
3.10E-06,1.43E-05,2.96E-05,4.74E-05,0.000182867,0.000176668,0.014378309,4.77E-06,,
3.34E-06,1.34E-05,2.84E-05,5.20E-05,0.000199318,0.000149965,0.017348766,5.48E-06,,
3.58E-06,1.26E-05,2.69E-05,5.08E-05,0.000191212,0.00014782,0.016196728,5.96E-06,,
2.86E-06,1.29E-05,2.67E-05,4.63E-05,0.000191927,0.000151157,0.018220901,5.01E-06,,
3.10E-06,1.19E-05,1.86E-05,4.34E-05,0.000174761,0.000197649,0.015494823,5.48E-06,,
4.05E-06,1.31E-05,2.81E-05,5.48E-05,0.000211,0.000179768,0.015834093,4.05E-06,,
3.81E-06,1.19E-05,2.67E-05,4.96E-05,0.000190258,0.000126362,0.017902851,4.05E-06,,
3.34E-06,1.26E-05,2.67E-05,5.27E-05,0.000196695,0.000150442,0.019012451,5.01E-06,,
3.34E-06,1.26E-05,2.31E-05,4.82E-05,0.00024128,0.00016737,0.016023636,5.48E-06,,
4.20E-05,1.43E-05,3.03E-05,5.10E-05,0.0002141,0.000169277,0.012896299,4.53E-06,,
3.81E-06,1.29E-05,2.67E-05,4.86E-05,0.000182867,0.000147104,0.018532753,5.01E-06,,
2.86E-06,1.38E-05,2.98E-05,5.27E-05,0.000236511,0.000165462,0.016670465,5.01E-06,,
3.81E-06,1.34E-05,2.69E-05,5.63E-05,0.000263214,0.00041914,0.012776136,5.01E-06,,
3.34E-06,1.17E-05,2.72E-05,4.51E-05,0.000175714,0.000143766,0.013836384,4.53E-06,,
0.001921892,1.34E-05,2.67E-05,4.98E-05,0.000177383,0.000128031,0.012362242,3.81E-06,,
2.86E-06,1.22E-05,2.60E-05,5.10E-05,0.000183105,0.000124693,0.016784191,4.53E-06,,
3.58E-06,1.24E-05,2.57E-05,4.89E-05,0.000194311,0.000153542,0.012962818,5.01E-06,,
3.34E-06,1.26E-05,2.84E-05,4.79E-05,0.000195503,0.000143766,0.012747049,5.25E-06,,
4.53E-06,1.34E-05,3.03E-05,5.17E-05,0.000191212,0.000126362,0.01903367,5.48E-06,,
2.38E-06,1.22E-05,2.69E-05,5.01E-05,0.000177145,0.000123739,0.014394045,5.48E-06,,
3.81E-06,1.26E-05,2.77E-05,4.77E-05,0.00018239,0.000123501,0.013333559,5.48E-06,,
3.81E-06,1.26E-05,2.86E-05,5.20E-05,0.000265121,0.001274824,0.014263153,5.96E-06,,
3.58E-06,1.24E-05,2.62E-05,4.77E-05,0.000175476,0.000124454,0.01213932,4.29E-06,,
3.34E-06,1.38E-05,2.81E-05,5.22E-05,0.000193357,0.000148058,0.016445637,3.10E-06,,
2.62E-06,1.22E-05,2.53E-05,4.70E-05,0.000311136,0.000194788,0.014712572,5.25E-06,,
3.34E-06,1.17E-05,2.15E-05,4.27E-05,0.000172138,0.00012207,0.018717289,5.25E-06,,
3.81E-06,1.29E-05,2.84E-05,5.15E-05,0.000183344,0.000136375,0.018548727,5.01E-06,,
3.81E-06,1.65E-05,3.53E-05,6.03E-05,0.000261068,0.00015974,0.015976906,4.77E-06,,
3.34E-06,1.29E-05,2.69E-05,4.86E-05,0.000589609,0.000174046,0.008548737,5.48E-06,,
3.34E-06,1.17E-05,2.36E-05,4.48E-05,0.000174761,0.000128031,0.017942667,7.63E-06,,
6.44E-06,2.03E-05,4.34E-05,7.68E-05,0.000309706,0.000281334,0.014636755,7.15E-06,,
5.72E-06,1.93E-05,4.36E-05,8.08E-05,0.000397682,0.000450373,0.016617775,4.77E-06,,
6.91E-06,2.00E-05,4.41E-05,7.92E-05,0.00096488,0.001394749,0.014824629,8.11E-06,,
6.44E-06,1.69E-05,3.70E-05,7.13E-05,0.000284433,0.000250816,0.020013094,8.11E-06,,
0.008854866,1.84E-05,4.03E-05,7.39E-05,0.000407457,0.000280142,0.017377853,6.68E-06,,
5.01E-06,1.74E-05,3.98E-05,7.44E-05,0.000380993,0.000392199,0.023561001,7.63E-06,,
5.96E-06,1.86E-05,4.27E-05,7.77E-05,0.000291586,0.000245333,0.027230501,7.15E-06,,
5.01E-06,1.67E-05,4.05E-05,7.46E-05,0.000293493,0.000250101,0.015625,4.29E-06,,
3.81E-06,1.43E-05,8.73E-05,5.70E-05,0.00024128,0.000174046,0.01322794,4.77E-06,,
4.05E-06,1.26E-05,3.00E-05,5.01E-05,0.000194788,0.000138283,0.01687336,5.96E-06,,
3.58E-06,1.38E-05,2.72E-05,5.20E-05,0.000191212,0.000150919,0.017134428,5.01E-06,,
3.10E-06,1.26E-05,2.81E-05,5.10E-05,0.00018549,0.00014782,0.015418053,5.01E-06,,
4.05E-06,1.14E-05,2.48E-05,4.82E-05,0.000179768,0.000139475,0.010572672,5.01E-06,,
4.53E-06,1.50E-05,3.29E-05,0.000108957,0.000203133,0.000174284,0.016325951,3.58E-06,,
3.34E-06,1.22E-05,2.72E-05,4.91E-05,0.000173807,0.000140429,0.016496897,4.05E-06,,
3.34E-06,1.24E-05,2.43E-05,4.67E-05,0.000186205,0.000152826,0.014332056,4.77E-06,,
3.58E-06,1.26E-05,2.62E-05,4.86E-05,0.000185728,0.000148535,0.009717464,6.20E-06,,
3.58E-06,1.36E-05,2.74E-05,5.03E-05,0.001092911,0.000227213,0.015347242,5.96E-06,,
3.58E-06,1.24E-05,2.55E-05,4.77E-05,0.000326872,0.000246286,0.018944979,5.01E-06,,
2.86E-06,1.26E-05,7.30E-05,5.22E-05,0.000189781,0.000219107,0.013361454,4.77E-06,,
4.77E-06,1.38E-05,7.87E-05,6.20E-05,0.00042057,0.000166893,0.009899139,5.48E-06,,
3.58E-06,1.22E-05,2.10E-05,4.22E-05,0.00017786,0.000142336,0.02177453,4.77E-06,,
4.05E-06,1.43E-05,2.86E-05,5.01E-05,0.000212193,0.000182152,0.017965317,4.05E-06,,
3.34E-06,1.41E-05,8.80E-05,6.75E-05,0.001171827,0.000822306,0.014843225,4.77E-06,,
3.58E-06,1.41E-05,2.79E-05,5.58E-05,0.000263691,0.000711679,0.018645048,4.53E-06,,
0.001728773,1.22E-05,2.77E-05,4.96E-05,0.000252962,0.000152826,0.017252922,5.01E-06,,
3.58E-06,1.12E-05,2.60E-05,4.27E-05,0.000176191,0.000143766,0.011119366,5.01E-06,,
3.58E-06,1.45E-05,3.24E-05,6.18E-05,0.000244141,0.000163794,0.015267849,3.58E-06,,
3.34E-06,1.26E-05,2.46E-05,4.86E-05,0.00018096,0.000141621,0.010476589,5.48E-06,,
3.34E-06,1.14E-05,2.00E-05,4.39E-05,0.00017643,0.00014329,0.014751911,4.77E-06,,
3.58E-06,1.22E-05,2.86E-05,4.89E-05,0.000264168,0.000187874,0.011899233,5.01E-06,,
3.81E-06,1.26E-05,2.69E-05,4.89E-05,0.000190258,0.000151157,0.013112307,4.77E-06,,
3.58E-06,1.24E-05,2.62E-05,5.01E-05,0.000185966,0.000144243,0.013413429,5.72E-06,,
3.10E-06,1.22E-05,1.91E-05,4.51E-05,0.000177383,0.000140667,0.016244173,5.48E-06,,
3.10E-06,1.26E-05,2.55E-05,4.65E-05,0.000202179,0.000189543,0.015194654,5.48E-06,,
4.05E-06,1.43E-05,3.19E-05,5.82E-05,0.000221729,0.000155926,0.010870218,4.53E-06,,
2.62E-06,1.22E-05,2.48E-05,4.98E-05,0.000187159,0.000145435,0.095544338,5.25E-06,,
3.34E-06,1.24E-05,2.93E-05,0.000210285,0.00028348,0.001866102,0.009004831,5.72E-06,,
2.86E-06,1.17E-05,1.76E-05,3.98E-05,0.000174761,0.000144243,0.014627934,6.44E-06,,
3.58E-06,1.19E-05,2.91E-05,4.94E-05,0.000207663,0.000196218,0.012482643,5.25E-06,,
3.10E-06,1.41E-05,2.98E-05,5.96E-05,0.000378847,0.000337601,0.018665552,4.53E-06,,
3.81E-06,1.22E-05,2.50E-05,4.79E-05,0.000183821,0.000210285,0.01026845,5.72E-06,,
3.10E-06,1.17E-05,2.12E-05,4.65E-05,0.000178814,0.000140905,0.016334772,5.25E-06,,
0.002362251,1.34E-05,2.57E-05,4.89E-05,0.000184059,0.000143766,0.016720057,5.48E-06,,
2.62E-06,1.31E-05,2.69E-05,5.22E-05,0.000194311,0.000150681,0.014950275,3.81E-06,,
3.81E-06,1.26E-05,2.60E-05,4.96E-05,0.000192881,0.000150204,0.01294446,4.05E-06,,
4.29E-06,1.26E-05,2.57E-05,4.72E-05,0.000180244,0.000126362,0.022898436,3.34E-06,,
3.10E-06,1.22E-05,2.22E-05,4.60E-05,0.000178337,0.000144005,0.017429352,5.96E-06,,
3.81E-06,1.43E-05,3.08E-05,5.08E-05,0.000205517,0.000474453,0.010741949,4.77E-06,,
3.58E-06,1.14E-05,2.50E-05,4.74E-05,0.00017643,0.000124931,0.014655828,4.29E-06,,
3.34E-06,1.22E-05,2.77E-05,5.10E-05,0.000188589,0.000128746,0.015030384,4.29E-06,,
3.10E-06,1.14E-05,2.05E-05,4.53E-05,0.000173569,0.000122786,0.009355307,5.25E-06,,
3.34E-06,1.53E-05,3.24E-05,5.05E-05,0.001788855,0.000310898,0.00995326,5.01E-06,,
3.58E-06,1.26E-05,2.50E-05,4.86E-05,0.000187874,0.00014782,0.014770508,3.81E-06,,
3.10E-06,1.19E-05,2.60E-05,4.94E-05,0.000179768,0.000145197,0.018578291,5.96E-06,,
3.34E-06,1.19E-05,2.22E-05,4.58E-05,0.000182629,0.000147343,0.015971184,4.53E-06,,
3.81E-06,1.31E-05,2.81E-05,5.17E-05,0.000202656,0.000169039,0.011790752,5.48E-06,,
3.58E-06,1.29E-05,2.60E-05,4.86E-05,0.00019002,0.000145435,0.017888546,5.01E-06,,
2.86E-06,1.31E-05,2.72E-05,5.15E-05,0.00019145,0.000149727,0.01999259,4.53E-06,,
3.10E-06,1.26E-05,2.24E-05,4.77E-05,0.000178576,0.000145435,0.013785601,4.29E-06,,
3.81E-06,1.34E-05,2.84E-05,5.03E-05,0.000207186,0.000158787,0.011528015,5.01E-06,,
2.62E-06,1.22E-05,2.60E-05,5.01E-05,0.000181198,0.000146627,0.016047955,3.81E-06,,
2.62E-06,1.17E-05,2.46E-05,4.63E-05,0.0001688,0.000123262,0.017201185,2.86E-06,,
0.00179863,1.26E-05,2.57E-05,4.98E-05,0.000186205,0.000144958,0.02540946,4.53E-06,,
2.62E-06,1.10E-05,2.43E-05,4.77E-05,0.000185966,0.00014329,0.017444611,4.53E-06,,
3.81E-06,1.36E-05,2.81E-05,4.67E-05,0.000203133,0.000170469,0.024436474,5.01E-06,,
2.38E-06,1.26E-05,2.74E-05,4.96E-05,0.000190496,0.000145674,0.017323732,5.01E-06,,
3.34E-06,1.24E-05,2.62E-05,5.01E-05,0.000196695,0.000151873,0.019887209,4.77E-06,,
4.05E-06,1.22E-05,2.72E-05,4.89E-05,0.000189304,0.000146389,0.017544985,3.81E-06,,
3.10E-06,1.22E-05,2.79E-05,4.53E-05,0.000183821,0.000133038,0.022070885,5.01E-06,,
2.86E-06,1.31E-05,2.53E-05,4.60E-05,0.00022912,0.000125647,0.019353151,4.53E-06,,
4.29E-06,1.26E-05,2.65E-05,5.46E-05,0.00023675,0.000213623,0.013206959,4.53E-06,,
3.81E-06,1.22E-05,2.65E-05,5.01E-05,0.000256777,0.000228882,0.010233164,5.25E-06,,
4.05E-06,1.34E-05,2.93E-05,5.01E-05,0.000215292,0.000241518,0.011352539,4.77E-06,,
3.10E-06,1.19E-05,2.72E-05,4.98E-05,0.000190973,0.000146627,0.016971827,4.77E-06,,
3.34E-06,6.75E-05,3.05E-05,5.34E-05,0.000299692,0.000233412,0.022037506,4.29E-06,,
3.58E-06,1.24E-05,2.53E-05,4.60E-05,0.000179291,0.00014019,0.01322794,5.48E-06,,
3.34E-06,1.19E-05,2.24E-05,4.74E-05,0.000236273,0.000170231,0.013295412,5.01E-06,,
3.10E-06,1.24E-05,2.74E-05,4.94E-05,0.000186205,0.000153542,0.018323183,5.01E-06,,
3.58E-06,1.22E-05,2.81E-05,4.89E-05,0.000195026,0.000152826,0.017230749,4.53E-06,,
4.29E-06,1.24E-05,2.60E-05,4.84E-05,0.000241041,0.000168085,0.017865896,5.48E-06,,
3.34E-06,1.07E-05,1.93E-05,4.15E-05,0.00017333,0.000142336,0.020189762,5.48E-06,,
3.81E-06,1.34E-05,2.93E-05,4.74E-05,0.000211954,0.00019598,0.017537832,3.81E-06,,
0.001977921,1.31E-05,2.77E-05,5.15E-05,0.000184536,0.000142574,0.020618916,9.78E-06,,
7.87E-06,2.19E-05,5.32E-05,9.89E-05,0.000413656,0.001673698,0.019854784,8.11E-06,,
8.11E-06,2.72E-05,5.94E-05,0.000102282,0.000482321,0.003493071,0.016759396,9.78E-06,,
8.11E-06,2.41E-05,5.15E-05,9.25E-05,0.000500202,0.000404358,0.01897645,8.82E-06,,
6.91E-06,2.26E-05,4.77E-05,9.35E-05,0.000380516,0.000388861,0.019762754,8.82E-06,,
7.63E-06,2.31E-05,4.98E-05,9.35E-05,0.000370979,0.000351191,0.016050577,9.06E-06,,
8.34E-06,2.19E-05,4.89E-05,9.16E-05,0.000386238,0.000451088,0.017181158,9.30E-06,,
9.06E-06,2.36E-05,5.46E-05,9.35E-05,0.00042057,0.000447273,0.016204119,1.05E-05,,
8.82E-06,2.29E-05,5.34E-05,9.73E-05,0.000379086,0.000506639,0.021091938,4.77E-06,,
3.10E-06,1.24E-05,2.50E-05,4.82E-05,0.000185966,0.000207901,0.020796299,4.53E-06,,
3.10E-06,1.22E-05,4.39E-05,5.25E-05,0.000185966,0.000154734,0.017031908,5.25E-06,,
3.34E-06,1.31E-05,6.56E-05,4.91E-05,0.000249147,0.000182629,0.020766497,4.29E-06,,
3.58E-06,1.19E-05,2.79E-05,4.96E-05,0.000189781,0.000160456,0.014690876,5.01E-06,,
3.58E-06,1.26E-05,2.67E-05,4.82E-05,0.000187635,0.000150681,0.017605782,4.29E-06,,
2.86E-06,1.22E-05,2.50E-05,4.94E-05,0.000203133,0.000169992,0.023807287,2.15E-06,,
3.10E-06,1.12E-05,1.91E-05,4.03E-05,0.000174761,0.000143528,0.024651289,4.77E-06,,
3.34E-06,1.34E-05,3.24E-05,5.94E-05,0.001003981,0.000318289,0.015888453,6.20E-06,,
3.34E-06,1.22E-05,2.48E-05,4.94E-05,0.000219345,0.000132084,0.018270016,4.53E-06,,
3.10E-06,1.26E-05,2.69E-05,4.89E-05,0.000190973,0.000164986,0.016474009,4.77E-06,,
3.34E-06,1.12E-05,1.91E-05,4.20E-05,0.0001688,0.000127554,0.010226488,6.20E-06,,
0.002838373,1.31E-05,2.91E-05,5.15E-05,0.000196218,0.000168562,0.018871784,4.77E-06,,
3.10E-06,1.26E-05,2.79E-05,5.17E-05,0.00019145,0.000146627,0.012996197,3.34E-06,,
3.10E-06,1.19E-05,2.00E-05,5.46E-05,0.000194788,0.000156641,0.014193296,4.29E-06,,
3.81E-06,1.31E-05,2.62E-05,4.84E-05,0.000243425,0.000167608,0.016388178,5.25E-06,,
3.34E-06,1.14E-05,2.65E-05,4.82E-05,0.000198364,0.000166655,0.013593197,4.29E-06,,
3.81E-06,1.26E-05,2.53E-05,4.86E-05,0.000183105,0.000139475,0.018708229,5.01E-06,,
4.05E-06,1.38E-05,2.84E-05,4.96E-05,0.000190496,0.000285625,0.019166708,4.05E-06,,
3.10E-06,1.14E-05,2.29E-05,4.70E-05,0.000181437,0.000144958,0.020956278,5.48E-06,,
3.81E-06,1.48E-05,3.00E-05,4.98E-05,0.000212908,0.001464844,0.012951612,5.72E-06,,
3.10E-06,1.31E-05,2.81E-05,5.05E-05,0.000186443,0.000127316,0.014477491,5.25E-06,,
3.34E-06,1.26E-05,2.62E-05,4.74E-05,0.000175953,0.000123024,0.016189337,5.96E-06,,
3.81E-06,1.26E-05,2.57E-05,5.13E-05,0.00019455,0.000150681,0.013038635,5.25E-06,,
3.10E-06,1.14E-05,2.24E-05,4.34E-05,0.000175953,0.000146627,0.024602413,4.53E-06,,
2.62E-06,1.14E-05,2.62E-05,4.94E-05,0.000413895,0.000219584,0.019010544,5.01E-06,,
3.81E-06,1.41E-05,3.12E-05,5.51E-05,0.001217604,0.000182867,0.017293692,4.29E-06,,
2.62E-06,1.29E-05,2.50E-05,4.91E-05,0.000176191,0.000124454,0.012218952,5.25E-06,,
3.58E-06,1.10E-05,2.07E-05,4.29E-05,0.000170231,0.000123501,0.020717621,4.77E-06,,
